InvoiceNo,CustomerID,StockCode,Quantity,InvoiceDate
579558,14755,21212,48,
579558,14755,21977,48,
579558,14755,23298,3,
579558,14755,22112,12,
579558,14755,22558,24,
579558,14755,22113,4,
579559,16764,21899,1,
579559,16764,20717,1,
579559,16764,20727,2,
579559,16764,23583,1,
579559,16764,22178,3,
579559,16764,22138,2,
579559,16764,23245,1,
579559,16764,22694,1,
579559,16764,23323,1,
579559,16764,22470,2,
579560,15039,23322,3,
579560,15039,20727,1,
579560,15039,20728,1,
579560,15039,23583,2,
579560,15039,20728,2,
579560,15039,20727,2,
579560,15039,22375,1,
579561,16115,21216,1,
579561,16115,21977,3,
579561,16115,21212,6,
579561,16115,23293,8,
579561,16115,23294,8,
579561,16115,22667,2,
C579562,12553,23084,-1,
579571,16657,22178,12,
579571,16657,35970,6,
579571,16657,16054,36,
579571,16657,16237,30,
579571,16657,21983,12,
579571,16657,23084,5,
579571,16657,23367,15,
579571,16657,21026,10,
579572,15394,23170,12,
579572,15394,23173,2,
579600,13647,20728,10,
579600,13647,23583,10,
579600,13647,21212,24,
579600,13647,23317,2,
579605,15024,21888,1,
579605,15024,23332,3,
579605,15024,23322,2,
579605,15024,22557,7,
579605,15024,22551,6,
579605,15024,23215,10,
579605,15024,22083,8,
579619,18241,23560,12,
579623,16062,47566,4,
579623,16062,23298,3,
579629,14963,23084,13,
579629,14963,23575,2,
579629,14963,22979,1,
579629,14963,23583,4,
579629,14963,20727,2,
579634,12598,23575,8,
579634,12598,23308,24,
579634,12598,84535B,16,
579634,12598,21212,24,
579666,14893,23492,2,
579667,16361,23498,4,
579667,16361,20986,1,
579667,16361,23498,1,
579668,15152,23575,8,
579668,15152,23580,8,
579668,15152,84378,12,
579668,15152,23598,6,
579669,14673,22178,6,
579669,14673,35970,12,
579670,15611,23356,3,
579670,15611,23082,6,
579671,12966,23073,1,
579671,12966,22113,4,
579671,12966,22178,6,
579672,14005,21212,120,
579672,14005,21213,120,
579672,14005,84992,120,
579672,14005,22138,24,
579672,14005,21977,24,
579672,14005,23293,16,
579672,14005,23245,16,
579673,18283,23294,5,
579673,18283,22418,12,
579673,18283,20727,1,
579673,18283,20727,2,
579673,18283,23583,3,
579674,13012,23335,6,
579674,13012,23339,6,
579674,13012,23336,6,
579674,13012,84380,12,
579675,15654,23084,12,
579675,15654,22138,3,
579676,17502,35970,24,
579677,13255,23322,12,
579677,13255,23215,12,
579679,13755,20727,1,
579679,13755,20727,3,
579679,13755,84030E,1,
579679,13755,22113,2,
579679,13755,22721,1,
579679,13755,23128,3,
579679,13755,23356,1,
579679,13755,21479,1,
579685,15680,22151,24,
579685,15680,23133,2,
579685,15680,23534,3,
579689,14606,20728,1,
579689,14606,21055,1,
579689,14606,21356,1,
579689,14606,21544,1,
579689,14606,21723,2,
579689,14606,21888,1,
579689,14606,21916,1,
579689,14606,23169,1,
579689,14606,90214N,2,
579689,14606,90214A,1,
579690,15060,23562,1,
579690,15060,22982,1,
579690,15060,23275,1,
579690,15060,23084,1,
579690,15060,21258,1,
579690,15060,85183A,1,
579690,15060,22278,3,
579692,12433,47504H,36,
579692,12433,23293,32,
579692,12433,21479,4,
579692,12433,22628,16,
579692,12433,84510A,20,
579692,12433,22112,9,
579692,12433,21481,12,
579692,12433,23358,6,
579692,12433,23243,12,
579692,12433,21216,24,
579692,12433,16016,40,
579692,12433,22667,24,
579692,12433,23428,2,
579692,12433,23430,2,
579692,12433,22693,192,
579692,12433,23169,36,
579693,15712,22178,12,
579693,15712,22138,3,
579693,15712,22693,24,
579693,15712,23169,6,
579708,12682,23084,48,
579708,12682,23237,6,
579711,15060,85177,2,
579711,15060,85183A,1,
579711,15060,23275,1,
579711,15060,20755,3,
579712,15467,22152,6,
579712,15467,23215,4,
579712,15467,23339,1,
579712,15467,22178,24,
579741,16910,22696,1,
579741,16910,23332,1,
579741,16910,23322,1,
579741,16910,23323,3,
579741,16910,22694,2,
579741,16910,21084,3,
579741,16910,21090,3,
579741,16910,23096,1,
579741,16910,23552,1,
579741,16910,22964,1,
579741,16910,21899,1,
579741,16910,23498,1,
579741,16910,84378,1,
579741,16910,84380,1,
579741,16910,22557,2,
579747,12528,22649,8,
579749,13362,22112,12,
579749,13362,84030E,8,
579749,13362,22558,12,
579749,13362,23371,16,
579749,13362,84535B,32,
579749,13362,84536A,16,
579750,13536,22748,1,
579750,13536,23371,4,
579750,13536,21888,6,
579750,13536,47566,6,
579750,13536,20978,4,
579750,13536,35970,6,
579754,17911,22809,6,
579754,17911,23350,5,
579754,17911,23288,3,
579754,17911,23286,3,
579759,15251,23498,72,
579759,15251,23552,72,
C579764,14936,23486,-1,
579768,14911,23552,12,
579768,14911,C2,1,
C579766,15793,23486,-1,
579779,17737,23298,3,
579779,17737,22470,6,
C579783,17727,23597,-6,
C579785,12584,23243,-2,
579789,14385,21485,3,
579792,12714,22437,20,
579792,12714,23084,24,
579792,12714,23583,20,
579792,12714,22758,12,
579792,12714,22756,12,
579792,12714,22752,8,
579792,12714,21481,8,
579792,12714,22113,8,
579792,12714,84030E,4,
579792,12714,22558,12,
579792,12714,22138,6,
579807,15046,23560,4,
579807,15046,23562,4,
579832,17434,22809,6,
579832,17434,20982,12,
579832,17434,35819B,26,
579832,17434,23217,12,
579832,17434,23215,12,
579832,17434,21544,12,
579832,17434,23084,12,
579832,17434,21485,3,
579834,17288,21544,24,
579840,18158,23205,10,
579840,18158,20723,10,
579843,12921,84946,36,
579843,12921,22178,24,
579843,12921,23298,36,
579843,12921,21621,12,
579843,12921,20727,30,
579846,12921,22551,12,
579846,12921,23084,18,
579846,12921,20971,12,
579848,18179,84568,288,
579854,14713,22113,4,
579865,16915,23016,1,
579865,16915,23084,27,
579865,16915,23169,1,
579865,16915,23013,3,
579865,16915,23014,3,
579865,16915,23089,3,
579867,16265,35970,12,
579867,16265,22466,12,
579867,16265,22955,12,
579867,16265,23084,12,
579867,16265,22738,10,
579867,16265,23583,10,
579867,16265,21481,4,
579867,16265,84030E,4,
579868,15544,21503,25,
579868,15544,23547,25,
579868,15544,85049G,12,
579868,15544,22083,6,
579868,15544,22085,6,
C579869,14189,23428,-2,
579870,12437,23084,24,
579870,12437,21577,6,
579870,12437,22551,12,
579872,14085,23275,12,
579872,14085,21888,10,
C579871,16101,20727,-1,
C579876,18059,22979,-4,
C579876,18059,23013,-1,
C579877,16240,22138,-1,
C579878,17340,23542,-3,
C579878,17340,23169,-4,
579881,12429,23186,48,
579881,12429,85159A,12,
579881,12429,85159B,24,
579881,12429,23084,12,
579881,12429,79191C,12,
C579882,13050,23245,-1,
579885,15444,22260,1,
579885,15444,23242,2,
579885,15444,47341B,4,
579885,15444,21888,1,
579885,15444,85185B,2,
579885,15444,22280,3,
579885,15444,23575,2,
579885,15444,23580,2,
579885,15444,21328,3,
579885,15444,85159A,1,
579885,15444,23567,12,
579885,15444,22260,10,
579885,15444,23398,6,
579885,15444,85168B,1,
579885,15444,22800,4,
579885,15444,23275,12,
579885,15444,23423,2,
579885,15444,23536,1,
579885,15444,23534,1,
579885,15444,84536A,6,
579885,15444,21993,3,
579885,15444,20755,5,
579885,15444,20767,1,
579885,15444,20768,2,
579885,15444,23137,1,
579885,15444,23136,1,
579885,15444,84946,6,
579885,15444,22171,1,
579885,15444,23084,6,
C579886,15676,23491,-1,
C579886,15676,23146,-1,
C579887,16717,84946,-1,
C579889,13853,23245,-8,2011-01-12 08:12:00
C579891,13644,23186,-6,2011-01-12 08:18:00
C579897,17636,22470,-2,2011-01-12 08:29:00
579899,15687,22623,3,2011-01-12 08:33:00
579899,15687,23562,6,2011-01-12 08:33:00
579900,15951,23583,10,2011-01-12 08:34:00
579900,15951,23298,3,2011-01-12 08:34:00
579900,15951,84946,12,2011-01-12 08:34:00
579900,15951,22470,6,2011-01-12 08:34:00
579901,12569,22649,8,2011-01-12 08:35:00
C579902,13365,23169,-1,2011-01-12 08:39:00
C579902,13365,22623,-3,2011-01-12 08:39:00
C579903,18130,85159B,-7,2011-01-12 08:41:00
579910,14911,23111,2,2011-01-12 08:52:00
579910,14911,21212,24,2011-01-12 08:52:00
579910,14911,84378,12,2011-01-12 08:52:00
579910,14911,C2,1,2011-01-12 08:52:00
579916,15187,23084,24,2011-01-12 08:57:00
C579918,13410,23169,-2,2011-01-12 08:58:00
579921,16839,22178,96,2011-01-12 09:03:00
579921,16839,22296,12,2011-01-12 09:03:00
579921,16839,22667,24,2011-01-12 09:03:00
C579926,14389,20727,-2,2011-01-12 09:19:00
579927,12572,22786,2,2011-01-12 09:20:00
579927,12572,23174,4,2011-01-12 09:20:00
579927,12572,23172,12,2011-01-12 09:20:00
579927,12572,23170,12,2011-01-12 09:20:00
579927,12572,23171,12,2011-01-12 09:20:00
579927,12572,23173,2,2011-01-12 09:20:00
579927,12572,22914,3,2011-01-12 09:20:00
579936,12901,21787,1200,2011-01-12 10:07:00
579937,13509,22090,12,2011-01-12 10:10:00
579938,14146,23084,6,2011-01-12 10:18:00
579938,14146,23356,3,2011-01-12 10:18:00
579938,14146,21484,4,2011-01-12 10:18:00
579938,14146,21481,4,2011-01-12 10:18:00
579938,14146,23562,6,2011-01-12 10:18:00
579938,14146,84378,12,2011-01-12 10:18:00
579938,14146,84380,12,2011-01-12 10:18:00
579938,14146,23245,4,2011-01-12 10:18:00
579938,14146,23174,4,2011-01-12 10:18:00
579938,14146,23173,2,2011-01-12 10:18:00
579938,14146,23294,8,2011-01-12 10:18:00
579938,14146,23293,8,2011-01-12 10:18:00
579938,14146,84946,12,2011-01-12 10:18:00
579938,14146,23041,4,2011-01-12 10:18:00
579938,14146,23040,3,2011-01-12 10:18:00
579938,14146,35970,12,2011-01-12 10:18:00
579938,14146,23215,12,2011-01-12 10:18:00
579938,14146,23492,2,2011-01-12 10:18:00
579938,14146,23491,2,2011-01-12 10:18:00
579938,14146,23350,12,2011-01-12 10:18:00
579940,16938,23127,4,2011-01-12 10:20:00
579940,16938,23547,25,2011-01-12 10:20:00
579940,16938,23546,25,2011-01-12 10:20:00
579940,16938,23243,4,2011-01-12 10:20:00
579940,16938,23245,4,2011-01-12 10:20:00
579940,16938,23084,6,2011-01-12 10:20:00
579941,16496,23535,4,2011-01-12 10:31:00
579941,16496,23536,4,2011-01-12 10:31:00
579941,16496,23534,3,2011-01-12 10:31:00
579941,16496,23084,6,2011-01-12 10:31:00
579941,16496,22706,25,2011-01-12 10:31:00
579941,16496,16156S,25,2011-01-12 10:31:00
579942,16145,23530,6,2011-01-12 10:33:00
579942,16145,23531,3,2011-01-12 10:33:00
579942,16145,23535,4,2011-01-12 10:33:00
579942,16145,23298,3,2011-01-12 10:33:00
579942,16145,23275,12,2011-01-12 10:33:00
579942,16145,23245,4,2011-01-12 10:33:00
579942,16145,23575,8,2011-01-12 10:33:00
579943,13040,20971,12,2011-01-12 10:38:00
579943,13040,23245,4,2011-01-12 10:38:00
579943,13040,35970,12,2011-01-12 10:38:00
C579944,15021,23146,-1,2011-01-12 10:38:00
C579945,15993,23411,-1,2011-01-12 10:41:00
579946,15993,22097,2,2011-01-12 10:44:00
579946,15993,21481,2,2011-01-12 10:44:00
579946,15993,21484,1,2011-01-12 10:44:00
579946,15993,23084,12,2011-01-12 10:44:00
579946,15993,22099,2,2011-01-12 10:44:00
579949,16700,84968E,1,2011-01-12 11:00:00
579949,16700,23498,12,2011-01-12 11:00:00
579954,16701,23428,2,2011-01-12 11:10:00
579954,16701,23084,24,2011-01-12 11:10:00
579980,13263,23267,2,2011-01-12 11:16:00
579980,13263,23275,1,2011-01-12 11:16:00
579980,13263,23152,1,2011-01-12 11:16:00
579980,13263,22694,1,2011-01-12 11:16:00
579980,13263,85049G,1,2011-01-12 11:16:00
579980,13263,22112,2,2011-01-12 11:16:00
579980,13263,21485,2,2011-01-12 11:16:00
579980,13263,22113,2,2011-01-12 11:16:00
579986,13777,22147,33,2011-01-12 11:18:00
579986,13777,20727,48,2011-01-12 11:18:00
579986,13777,85038,36,2011-01-12 11:18:00
579986,13777,20971,72,2011-01-12 11:18:00
579986,13777,21864,48,2011-01-12 11:18:00
579990,14804,22171,2,2011-01-12 11:20:00
579991,13159,84030E,4,2011-01-12 11:20:00
C579992,13408,23169,-5,2011-01-12 11:21:00
580005,16376,22626,1,2011-01-12 11:38:00
580005,16376,23096,1,2011-01-12 11:38:00
580005,16376,23298,3,2011-01-12 11:38:00
580005,16376,22696,1,2011-01-12 11:38:00
580005,16376,23323,3,2011-01-12 11:38:00
580022,14289,23084,6,2011-01-12 11:44:00
580024,15172,10135,20,2011-01-12 11:51:00
580024,15172,20992,24,2011-01-12 11:51:00
580024,15172,35964,36,2011-01-12 11:51:00
580024,15172,23583,10,2011-01-12 11:51:00
580025,15021,23133,2,2011-01-12 11:53:00
580025,15021,22418,12,2011-01-12 11:53:00
580025,15021,21390,2,2011-01-12 11:53:00
580025,15021,22470,1,2011-01-12 11:53:00
580025,15021,20992,6,2011-01-12 11:53:00
580025,15021,21328,1,2011-01-12 11:53:00
580025,15021,21327,1,2011-01-12 11:53:00
580025,15021,20727,1,2011-01-12 11:53:00
580025,15021,23583,1,2011-01-12 11:53:00
580025,15021,23356,1,2011-01-12 11:53:00
580025,15021,21479,1,2011-01-12 11:53:00
580026,17381,22563,144,2011-01-12 11:59:00
580027,14178,16219,15,2011-01-12 12:01:00
580027,14178,16216,5,2011-01-12 12:01:00
580027,14178,23242,3,2011-01-12 12:01:00
580027,14178,22629,1,2011-01-12 12:01:00
580027,14178,23016,3,2011-01-12 12:01:00
580027,14178,23169,6,2011-01-12 12:01:00
580027,14178,21621,1,2011-01-12 12:01:00
580027,14178,22138,3,2011-01-12 12:01:00
580027,14178,23367,3,2011-01-12 12:01:00
580027,14178,22097,2,2011-01-12 12:01:00
580027,14178,23084,2,2011-01-12 12:01:00
580027,14178,20723,4,2011-01-12 12:01:00
580027,14178,23598,4,2011-01-12 12:01:00
580028,13890,84946,12,2011-01-12 12:11:00
580028,13890,21485,3,2011-01-12 12:11:00
580028,13890,22694,6,2011-01-12 12:11:00
580030,12951,22379,10,2011-01-12 12:14:00
580031,13199,23530,18,2011-01-12 12:16:00
580032,14659,20727,4,2011-01-12 12:17:00
580032,14659,20727,3,2011-01-12 12:17:00
580032,14659,23583,3,2011-01-12 12:17:00
580032,14659,21328,3,2011-01-12 12:17:00
580032,14659,22112,3,2011-01-12 12:17:00
580032,14659,21484,1,2011-01-12 12:17:00
580032,14659,22113,1,2011-01-12 12:17:00
580032,14659,23245,3,2011-01-12 12:17:00
580032,14659,20982,3,2011-01-12 12:17:00
580043,14527,21216,1,2011-01-12 12:25:00
580043,14527,22696,2,2011-01-12 12:25:00
580043,14527,23356,1,2011-01-12 12:25:00
580044,14869,23479,2,2011-01-12 12:36:00
580044,14869,23524,6,2011-01-12 12:36:00
580044,14869,23536,4,2011-01-12 12:36:00
580044,14869,84926A,24,2011-01-12 12:36:00
580044,14869,84946,12,2011-01-12 12:36:00
580045,13090,22138,24,2011-01-12 12:39:00
580045,13090,22622,12,2011-01-12 12:39:00
580045,13090,35970,12,2011-01-12 12:39:00
580046,16156,23430,2,2011-01-12 12:42:00
580046,16156,21621,6,2011-01-12 12:42:00
580046,16156,23428,2,2011-01-12 12:42:00
580046,16156,23535,4,2011-01-12 12:42:00
580047,12989,21967,1,2011-01-12 12:44:00
580047,12989,22138,1,2011-01-12 12:44:00
580047,12989,22563,1,2011-01-12 12:44:00
580047,12989,22421,1,2011-01-12 12:44:00
580047,12989,20727,1,2011-01-12 12:44:00
580048,12748,20727,1,2011-01-12 12:53:00
580048,12748,21621,1,2011-01-12 12:53:00
580048,12748,23323,1,2011-01-12 12:53:00
580048,12748,21679,6,2011-01-12 12:53:00
580048,12748,21677,6,2011-01-12 12:53:00
580048,12748,23583,1,2011-01-12 12:53:00
580048,12748,22551,2,2011-01-12 12:53:00
580048,12748,22557,2,2011-01-12 12:53:00
580048,12748,16236,5,2011-01-12 12:53:00
580048,12748,84519B,1,2011-01-12 12:53:00
580048,12748,20728,1,2011-01-12 12:53:00
580048,12748,16225,6,2011-01-12 12:53:00
580048,12748,21828,2,2011-01-12 12:53:00
580049,13599,22553,12,2011-01-12 12:54:00
580049,13599,23535,4,2011-01-12 12:54:00
580049,13599,23498,12,2011-01-12 12:54:00
580049,13599,23552,6,2011-01-12 12:54:00
580049,13599,23084,6,2011-01-12 12:54:00
580049,13599,21084,24,2011-01-12 12:54:00
580049,13599,21090,12,2011-01-12 12:54:00
580050,14960,22558,1,2011-01-12 12:54:00
580050,14960,21984,5,2011-01-12 12:54:00
580051,12963,23298,9,2011-01-12 12:55:00
580053,12912,23172,24,2011-01-12 13:03:00
580053,12912,23171,24,2011-01-12 13:03:00
580053,12912,21481,36,2011-01-12 13:03:00
580053,12912,23084,48,2011-01-12 13:03:00
580053,12912,22109,24,2011-01-12 13:03:00
580054,18122,23350,3,2011-01-12 13:08:00
580054,18122,22138,2,2011-01-12 13:08:00
580054,18122,20992,7,2011-01-12 13:08:00
580054,18122,23371,1,2011-01-12 13:08:00
580054,18122,20982,4,2011-01-12 13:08:00
580054,18122,21479,3,2011-01-12 13:08:00
580054,18122,21481,2,2011-01-12 13:08:00
580054,18122,47585A,4,2011-01-12 13:08:00
580054,18122,23367,2,2011-01-12 13:08:00
580054,18122,22422,6,2011-01-12 13:08:00
580054,18122,82616B,3,2011-01-12 13:08:00
580054,18122,22553,4,2011-01-12 13:08:00
580054,18122,22551,4,2011-01-12 13:08:00
580054,18122,20992,3,2011-01-12 13:08:00
580054,18122,51014C,12,2011-01-12 13:08:00
580054,18122,23371,3,2011-01-12 13:08:00
580054,18122,22420,5,2011-01-12 13:08:00
580054,18122,22421,7,2011-01-12 13:08:00
580054,18122,23322,4,2011-01-12 13:08:00
580057,12955,22090,24,2011-01-12 13:18:00
580057,12955,20971,24,2011-01-12 13:18:00
580058,14367,23298,6,2011-01-12 13:19:00
580058,14367,20727,10,2011-01-12 13:19:00
580058,14367,23084,24,2011-01-12 13:19:00
580058,14367,47566,4,2011-01-12 13:19:00
580059,17768,21479,6,2011-01-12 13:22:00
580059,17768,22112,12,2011-01-12 13:22:00
580059,17768,23501,60,2011-01-12 13:22:00
580059,17768,22809,1,2011-01-12 13:22:00
580059,17768,22109,6,2011-01-12 13:22:00
580060,14287,47566,4,2011-01-12 13:25:00
580060,14287,22138,3,2011-01-12 13:25:00
580061,14051,23535,18,2011-01-12 13:27:00
580061,14051,23356,12,2011-01-12 13:27:00
580061,14051,22112,24,2011-01-12 13:27:00
580062,15862,85177,1,2011-01-12 13:28:00
580062,15862,16236,2,2011-01-12 13:28:00
580062,15862,23501,2,2011-01-12 13:28:00
580062,15862,21832,2,2011-01-12 13:28:00
580062,15862,23084,1,2011-01-12 13:28:00
580062,15862,16225,2,2011-01-12 13:28:00
580062,15862,20758,3,2011-01-12 13:28:00
580062,15862,23044,1,2011-01-12 13:28:00
580062,15862,22785,1,2011-01-12 13:28:00
580062,15862,21479,1,2011-01-12 13:28:00
580062,15862,23531,1,2011-01-12 13:28:00
580062,15862,23486,1,2011-01-12 13:28:00
580064,18077,23498,6,2011-01-12 13:32:00
580064,18077,22979,7,2011-01-12 13:32:00
580064,18077,23562,10,2011-01-12 13:32:00
580064,18077,16016,10,2011-01-12 13:32:00
580064,18077,23084,24,2011-01-12 13:32:00
580065,15434,21479,4,2011-01-12 13:33:00
580065,15434,22112,3,2011-01-12 13:33:00
580066,14309,23084,24,2011-01-12 13:33:00
580066,14309,23014,4,2011-01-12 13:33:00
580066,14309,23013,4,2011-01-12 13:33:00
580066,14309,21084,24,2011-01-12 13:33:00
580069,15060,21916,1,2011-01-12 13:47:00
580071,15500,22800,4,2011-01-12 13:47:00
580071,15500,84378,12,2011-01-12 13:47:00
580071,15500,22357,4,2011-01-12 13:47:00
580071,15500,23007,1,2011-01-12 13:47:00
580073,16813,85136A,2,2011-01-12 14:03:00
580073,16813,84519B,3,2011-01-12 14:03:00
580074,15028,21866,12,2011-01-12 14:06:00
580074,15028,23501,20,2011-01-12 14:06:00
580075,17014,20728,4,2011-01-12 14:09:00
580075,17014,22563,24,2011-01-12 14:09:00
580076,15602,22178,48,2011-01-12 14:14:00
580077,14262,23332,12,2011-01-12 14:17:00
580089,14732,23293,16,2011-01-12 14:34:00
580089,14732,23112,4,2011-01-12 14:34:00
580089,14732,23084,18,2011-01-12 14:34:00
580089,14732,23562,6,2011-01-12 14:34:00
580089,14732,23082,18,2011-01-12 14:34:00
580089,14732,22171,2,2011-01-12 14:34:00
580089,14732,22624,2,2011-01-12 14:34:00
580090,13323,21485,18,2011-01-12 14:36:00
580090,13323,21484,4,2011-01-12 14:36:00
580091,17293,23119,1,2011-01-12 14:37:00
580091,17293,23084,20,2011-01-12 14:37:00
580092,13969,23288,6,2011-01-12 14:38:00
580092,13969,23286,4,2011-01-12 14:38:00
580092,13969,22667,3,2011-01-12 14:38:00
580092,13969,22083,5,2011-01-12 14:38:00
580092,13969,23242,48,2011-01-12 14:38:00
580092,13969,35970,12,2011-01-12 14:38:00
580092,13969,23525,6,2011-01-12 14:38:00
580092,13969,23524,4,2011-01-12 14:38:00
580092,13969,23528,3,2011-01-12 14:38:00
580092,13969,84692,15,2011-01-12 14:38:00
580092,13969,23346,4,2011-01-12 14:38:00
580094,15904,23381,12,2011-01-12 14:50:00
580094,15904,22557,1,2011-01-12 14:50:00
580094,15904,22553,1,2011-01-12 14:50:00
580094,15904,79321,5,2011-01-12 14:50:00
580094,15904,20839,4,2011-01-12 14:50:00
580094,15904,22802,1,2011-01-12 14:50:00
580095,14135,22112,24,2011-01-12 14:54:00
580096,13408,23084,24,2011-01-12 14:55:00
580097,14216,23146,4,2011-01-12 14:58:00
580097,14216,23073,3,2011-01-12 14:58:00
580097,14216,23013,4,2011-01-12 14:58:00
580098,15373,21625,3,2011-01-12 15:05:00
580098,15373,21484,4,2011-01-12 15:05:00
580098,15373,23084,6,2011-01-12 15:05:00
580098,15373,22179,4,2011-01-12 15:05:00
580102,16789,22178,6,2011-01-12 15:12:00
580103,16242,23350,2,2011-01-12 15:12:00
580103,16242,23322,3,2011-01-12 15:12:00
580103,16242,47504H,6,2011-01-12 15:12:00
580103,16242,23552,6,2011-01-12 15:12:00
580103,16242,23583,10,2011-01-12 15:12:00
580103,16242,20727,10,2011-01-12 15:12:00
580103,16242,22379,5,2011-01-12 15:12:00
580103,16242,21993,4,2011-01-12 15:12:00
580103,16242,22099,4,2011-01-12 15:12:00
580103,16242,22551,4,2011-01-12 15:12:00
580104,15189,23162,48,2011-01-12 15:13:00
580104,15189,23163,48,2011-01-12 15:13:00
580104,15189,35970,72,2011-01-12 15:13:00
580105,17675,23245,4,2011-01-12 15:24:00
580105,17675,22179,6,2011-01-12 15:24:00
580105,17675,21484,12,2011-01-12 15:24:00
580105,17675,21481,8,2011-01-12 15:24:00
580105,17675,23356,9,2011-01-12 15:24:00
580105,17675,22738,10,2011-01-12 15:24:00
580106,16169,21485,12,2011-01-12 15:28:00
580106,16169,22083,6,2011-01-12 15:28:00
580106,16169,23562,6,2011-01-12 15:28:00
580107,15948,23128,4,2011-01-12 15:32:00
580107,15948,23127,4,2011-01-12 15:32:00
580107,15948,22584,6,2011-01-12 15:32:00
580107,15948,22138,3,2011-01-12 15:32:00
580107,15948,22083,6,2011-01-12 15:32:00
580107,15948,10135,10,2011-01-12 15:32:00
580109,17350,23356,6,2011-01-12 15:46:00
580110,17350,23498,12,2011-01-12 15:47:00
580110,17350,23552,6,2011-01-12 15:47:00
580110,17350,23084,12,2011-01-12 15:47:00
580112,13089,22470,12,2011-01-12 15:56:00
580113,14766,23112,2,2011-01-12 16:05:00
580113,14766,22624,2,2011-01-12 16:05:00
580113,14766,21993,12,2011-01-12 16:05:00
580113,14766,23083,12,2011-01-12 16:05:00
580113,14766,23082,6,2011-01-12 16:05:00
580113,14766,22083,6,2011-01-12 16:05:00
580114,14299,84380,12,2011-01-12 16:05:00
580114,14299,21213,24,2011-01-12 16:05:00
580116,15290,23217,144,2011-01-12 16:28:00
580116,15290,23215,24,2011-01-12 16:28:00
580116,15290,35970,30,2011-01-12 16:28:00
580116,15290,23398,48,2011-01-12 16:28:00
580117,14655,23099,2,2011-01-12 16:28:00
580118,16011,79321,8,2011-01-12 16:31:00
580118,16011,84946,12,2011-01-12 16:31:00
580119,17920,23575,1,2011-01-12 16:37:00
580119,17920,22445,3,2011-01-12 16:37:00
580119,17920,23007,1,2011-01-12 16:37:00
580120,12553,23084,48,2011-01-12 16:38:00
580120,12553,51014L,24,2011-01-12 16:38:00
580125,13089,22629,12,2011-01-12 17:16:00
580125,13089,23084,24,2011-01-12 17:16:00
580126,12562,23084,96,2011-01-12 17:20:00
580126,12562,22752,10,2011-01-12 17:20:00
580127,14911,C2,1,2011-01-12 17:51:00
580128,17576,23552,2,2011-01-12 17:56:00
580128,17576,23552,1,2011-01-12 17:56:00
580128,17576,23322,3,2011-01-12 17:56:00
580128,17576,22470,2,2011-01-12 17:56:00
580128,17576,21916,6,2011-01-12 17:56:00
580128,17576,23096,4,2011-01-12 17:56:00
580128,17576,22171,2,2011-01-12 17:56:00
580129,17426,23367,24,2011-01-12 18:03:00
580129,17426,22564,12,2011-01-12 18:03:00
580129,17426,22563,12,2011-01-12 18:03:00
580129,17426,22045,25,2011-01-12 18:03:00
580129,17426,21481,4,2011-01-12 18:03:00
580129,17426,20971,12,2011-01-12 18:03:00
580129,17426,20728,10,2011-01-12 18:03:00
580130,17426,23583,10,2011-01-12 18:07:00
580130,17426,23084,6,2011-01-12 18:07:00
580130,17426,23552,6,2011-01-12 18:07:00
580130,17426,23498,12,2011-01-12 18:07:00
580132,15694,23084,72,2011-01-12 18:16:00
580133,15531,23539,2,2011-01-12 18:43:00
580133,15531,23531,1,2011-01-12 18:43:00
580133,15531,23598,6,2011-01-12 18:43:00
580133,15531,22083,6,2011-01-12 18:43:00
580133,15531,20992,24,2011-01-12 18:43:00
580133,15531,22721,8,2011-01-12 18:43:00
580134,13102,23428,4,2011-01-12 19:24:00
580134,13102,23580,8,2011-01-12 19:24:00
580134,13102,23042,4,2011-01-12 19:24:00
580134,13102,23535,4,2011-01-12 19:24:00
580134,13102,22738,20,2011-01-12 19:24:00
580134,13102,22629,12,2011-01-12 19:24:00
580135,14702,23534,2,2011-01-12 19:33:00
580135,14702,23293,8,2011-01-12 19:33:00
580135,14702,84946,12,2011-01-12 19:33:00
580135,14702,21485,1,2011-01-12 19:33:00
580135,14702,21484,1,2011-01-12 19:33:00
580136,17841,22439,3,2011-01-12 19:42:00
580136,17841,21216,1,2011-01-12 19:42:00
580136,17841,23133,1,2011-01-12 19:42:00
580136,17841,22379,1,2011-01-12 19:42:00
580136,17841,20971,1,2011-01-12 19:42:00
580136,17841,23242,1,2011-01-12 19:42:00
580136,17841,22653,1,2011-01-12 19:42:00
580136,17841,23217,2,2011-01-12 19:42:00
580136,17841,71270,1,2011-01-12 19:42:00
580136,17841,21982,1,2011-01-12 19:42:00
580136,17841,23219,4,2011-01-12 19:42:00
580136,17841,23275,2,2011-01-12 19:42:00
580136,17841,22439,10,2011-01-12 19:42:00
580136,17841,72349B,1,2011-01-12 19:42:00
580136,17841,72351B,1,2011-01-12 19:42:00
580136,17841,20794,2,2011-01-12 19:42:00
580136,17841,23111,2,2011-01-12 19:42:00
580136,17841,23073,1,2011-01-12 19:42:00
580136,17841,22175,3,2011-01-12 19:42:00
580136,17841,84519B,2,2011-01-12 19:42:00
580136,17841,22758,1,2011-01-12 19:42:00
580136,17841,20794,1,2011-01-12 19:42:00
580136,17841,21111,1,2011-01-12 19:42:00
580136,17841,22629,1,2011-01-12 19:42:00
580136,17841,22696,1,2011-01-12 19:42:00
